gene_name,bnum,uniprot_id,A1-1,A1-2,A1-3,C1,F1-1,F1-2,F1-3
queG,b4166,P39288,0,0,0,0,0,0,0
racC,b1351,P15033,0,0,0,0,0,0,0
racR,b1356,P76062,3.10879E-05,3.36997E-05,4.14061E-05,2.88176E-05,2.69651E-05,2.96963E-05,3.88307E-05
radA,b4389,P24554,4.99282E-05,5.30093E-05,5.07032E-05,5.53188E-05,5.45058E-05,5.40506E-05,5.24198E-05
radD,b2184,P33919,0,0,0,0,0,0,0
raiA,b2597,P0AD49,0.000366574,0.000349786,0.000364126,0.000557267,0.000510891,0.0005277,0.000540095
ralR,b1348,P33229,0,0,0,0,0,0,0
rapA,b0059,P60240,0.000235415,0.000245047,0.000244872,0.000295487,0.000300811,0.000283774,0.000307318
rapZ,b3205,P0A894,0.000132018,0.000134827,0.000120088,0.000131475,0.000149995,0.000143735,0.000143701
rarA,b0892,P0AAZ4,3.65868E-05,2.68969E-05,2.82356E-05,3.59309E-05,3.89562E-05,3.5494E-05,3.51374E-05
rarD,b3819,P27844,0,0,0,0,0,0,0
ratA,b2619,P0AGL5,4.50708E-05,4.846E-05,4.97954E-05,6.54384E-05,5.96848E-05,5.67423E-05,6.41624E-05
ratB,b2618,P52119,2.14795E-05,2.09043E-05,1.91482E-05,2.10761E-05,2.18205E-05,2.24605E-05,2.05399E-05
ravA,b3746,P31473,4.55783E-05,4.87819E-05,4.11494E-05,5.26836E-05,5.4256E-05,4.75395E-05,4.69011E-05
rayT,b0228,Q47152,0,0,0,0,0,0,0
rbbA,b3486,P37624,9.4754E-05,9.66424E-05,9.06298E-05,0.000110347,0.000123166,0.000121755,0.00010931
rbfA,b3167,P0A7G2,0.000117579,0.000121491,0.000117564,0.000119901,0.000129918,0.000126275,0.00012761
rbn,b2268,P0A8V0,0,0,3.66597E-05,3.60921E-05,0,0,0
rbsA,b3749,P04983,2.51626E-05,2.88194E-05,2.09214E-05,1.61796E-05,2.53239E-05,1.43721E-05,2.43397E-05
rbsB,b3751,P02925,0.000165562,0.000168894,0.000168605,0.000185601,0.000178382,0.000178439,0.000179765
rbsC,b3750,P0AGI1,0,0,0,0,0,0,0
rbsD,b3748,P04982,9.83573E-06,1.22228E-05,1.00432E-05,1.39383E-05,1.38258E-05,1.34728E-05,1.45181E-05
rbsK,b3752,P0A9J6,2.53622E-05,2.87443E-05,3.51942E-05,3.91881E-05,3.99643E-05,3.11804E-05,3.65508E-05
rbsR,b3753,P0ACQ0,0,0,0,0,0,0,0
rcdA,b0846,P75811,0,0,0,0,0,0,0
rclA,b0304,P77212,3.56348E-05,3.3032E-05,3.895E-05,3.39837E-05,3.59993E-05,3.8064E-05,2.99978E-05
rclB,b0303,P75687,0,0,0,0,0,0,0
rclC,b0301,P75685,0,0,0,0,0,0,0
rclR,b0305,P77379,0,0,0,0,0,0,0
rcnA,b2106,P76425,0,0,0,0,0,0,0
rcnB,b2107,P64534,4.73654E-05,4.83612E-05,3.90113E-05,4.71664E-05,4.48131E-05,4.1978E-05,4.6987E-05
rcnR,b2105,P64530,5.07749E-05,5.59715E-05,5.38417E-05,0,4.87307E-05,4.46545E-05,5.02777E-05
rcsA,b1951,P0DMC9,0,0,0,0,0,0,0
rcsB,b2217,P0DMC7,0.000501074,0.000464019,0.000455893,0.000506871,0.000468003,0.00049477,0.000473024
rcsC,b2218,P0DMC5,0,2.45481E-05,0.000034462,7.64322E-05,7.56737E-05,5.42985E-05,5.72194E-05
rcsD,b2216,P39838,0.000124779,0.000145546,0.000118738,0.000123206,0.000130964,0.000140176,0.000118747
rcsF,b0196,P69411,0.000146746,0.000131406,0.00014193,0.000101338,0.000106388,0.000104435,0.000112728
rdgB,b2954,P52061,6.98113E-05,6.65989E-05,6.70185E-05,7.03896E-05,7.10888E-05,6.58416E-05,6.59183E-05
rdgC,b0393,P36767,0.000142981,0.000149279,0.000144281,0.000181671,0.000187268,0.000181118,0.000177389
rdoA,b3859,P0C0K3,3.11943E-05,3.78736E-05,1.83838E-05,2.51508E-05,0,0,0
recA,b2699,P0A7G6,0.000874634,0.000882866,0.000746823,0.000845565,0.000763025,0.000671798,0.000827517
recB,b2820,P08394,0,0,0,0,0,0,0
recC,b2822,P07648,0,0,0,0,0,0,0
recD,b2819,P04993,0,0,0,0,0,0,0
recE,b1350,P15032,0,0,0,0,0,0,0
recF,b3700,P0A7H0,0,0,0,0,0,0,0
recG,b3652,P24230,0,2.69943E-05,3.02905E-05,0,0,3.49011E-05,0
recJ,b2892,P21893,4.47256E-05,4.70508E-05,4.7967E-05,5.85804E-05,6.17128E-05,5.85686E-05,5.85456E-05
recN,b2616,P05824,0,0,0,0,0,0,0
recO,b2565,P0A7H3,0,0,0,0,0,0,0
recQ,b3822,P15043,0,0,0,0,0,0,0
recR,b0472,P0A7H6,3.48063E-05,3.46577E-05,3.28594E-05,3.87211E-05,3.72649E-05,3.65768E-05,3.54068E-05
recT,b1349,P33228,0,0,0,0,0,0,0
recX,b2698,P33596,0,0,0,0,0,0,0
relA,b2784,P0AG20,0.000119907,0.00010811,0.000108536,0.000150558,0.000140707,0.000137746,0.00013241
relB,b1564,P0C079,9.23328E-05,9.48395E-05,9.19263E-05,0.000120577,0.000117536,0.000120684,0.000128673
relE,b1563,P0C077,0,0,0,1.15631E-05,1.07228E-05,0,1.27145E-05
rem,b1561,P07010,0,0,0,0,0,0,0
renD,b0542,P75718,0,0,0,0,0,0,0
rep,b3778,P09980,5.723E-05,5.9523E-05,5.44884E-05,5.77149E-05,5.50044E-05,4.98433E-05,5.97705E-05
rfaD,b3619,P67910,0.000505307,0.000509029,0.000492204,0.00052946,0.00054037,0.000542974,0.000550368
rfaE,b3052,P76658,0.000236344,0.000228947,0.000223171,0.000236657,0.00024469,0.000247658,0.000250793
rfaH,b3842,P0AFW0,2.34521E-05,2.53677E-05,2.25784E-05,2.59678E-05,2.74357E-05,2.54159E-05,2.73681E-05
rfbA,b2039,P37744,0.000323749,0.000328171,0.000322999,0.000310869,0.000327391,0.000321327,0.000320133
rfbB,b2041,P37759,0.000366294,0.000370023,0.000368433,0.000358975,0.000364943,0.000365664,0.000364385
rfbC,b2038,P37745,9.96835E-05,9.72672E-05,9.6547E-05,0.000122508,0.00012241,0.000122511,0.000140374
rfbD,b2040,P37760,0.000211992,0.000203078,0.000208368,0.000178379,0.000184098,0.000184833,0.000181596
rfbX,b2037,P37746,0,0,0,0,0,0,0
rfe,b3784,P0AC78,0,0,0,0,0,7.43653E-05,6.27183E-05
rffC,b3790,P27832,0,0,0,0,0,0,0
rffG,b3788,P27830,4.71912E-05,4.22062E-05,4.5031E-05,5.16169E-05,4.52784E-05,4.27608E-05,4.15772E-05
rffH,b3789,P61887,2.60215E-05,2.37826E-05,2.46765E-05,3.14072E-05,2.61293E-05,2.57261E-05,3.1544E-05
rffM,b3794,P27836,0,0,0,0,6.09474E-06,4.27846E-05,0
rffT,b4481,P56258,1.7865E-05,1.98451E-05,0.000015591,2.54728E-05,2.67179E-05,2.58917E-05,2.17928E-05
rhaA,b3903,P32170,0,0,0,0,0,0,0
rhaB,b3904,P32171,0,0,0,0,0,0,0
rhaD,b3902,P32169,0,0,0,0,0,0,0
rhaM,b3901,P32156,0,0,0,0,0,0,0
rhaR,b3906,P09378,0,0,0,0,0,0,0
rhaS,b3905,P09377,0,0,0,0,0,0,0
rhaT,b3907,P27125,0,0,0,0,0,0,0
rhlB,b3780,P0A8J8,0.000334277,0.000347093,0.000336788,0.000365125,0.000372541,0.000378364,0.000365297
rhlE,b0797,P25888,3.39942E-05,3.28301E-05,3.46782E-05,4.01821E-05,3.67703E-05,3.91562E-05,3.43314E-05
rho,b3783,P0AG30,0.001110865,0.001097178,0.00113962,0.001198384,0.001235045,0.001215622,0.001219283
rhoL,b3782,P0ADF3,0,0,0,0,0,0,0
rhsA,b3593,P16916,0,0,0,0,0,0,0
rhsB,b3482,P16917,0,0,0,0,0,0,0
rhsC,b0700,P16918,0,0,0,0,0,0,0
rhsD,b0497,P16919,0,0,0,0,0,0,0
rhsE,b1456,P24211,0,0,0,0,0,0,0
rhtA,b0813,P0AA67,0,0,0,0,0,0,0
rhtB,b3824,P0AG34,0,0,0,0,0,0,0
rhtC,b3823,P0AG38,0,0,0,0,0,0,0
ribA,b1277,P0A7I7,6.42975E-05,8.46276E-05,7.35702E-05,8.11021E-05,0.000105752,0.000110741,9.86674E-05
ribB,b3041,P0A7J0,0.000153367,0.000159648,0.000163708,0.000161261,0.000148977,0.00014452,0.000148956
ribC,b1662,P0AFU8,0.000170586,0.000177444,0.000185052,0.000171102,0.000188235,0.000187035,0.000186267
ribD,b0414,P25539,8.06266E-05,8.26209E-05,7.81062E-05,8.18096E-05,7.8081E-05,8.01714E-05,8.31291E-05
ribE,b0415,P61714,0.000322926,0.000315246,0.000323641,0.000297593,0.000329722,0.000310343,0.000296775
ribF,b0025,P0AG40,4.07613E-05,4.85417E-05,4.57032E-05,6.70343E-05,7.07954E-05,7.10574E-05,6.40171E-05
ridA,b4243,P0AF93,0.001305477,0.001273296,0.001206248,0.001137885,0.001232308,0.001191797,0.001241883
rihA,b0651,P41409,4.23423E-05,4.34774E-05,4.36931E-05,4.21074E-05,4.40702E-05,5.24869E-05,3.05248E-05
rihB,b2162,P33022,0,0,0,0,0,0,0
rihC,b0030,P22564,3.05546E-05,4.02214E-05,1.61785E-05,6.42726E-06,0,1.07878E-05,1.50328E-05
rimI,b4373,P0A944,0,0,0,0,0,0,0
rimJ,b1066,P0A948,5.71061E-05,6.07735E-05,5.04063E-05,4.18999E-05,4.4925E-05,4.39062E-05,4.72766E-05
rimK,b0852,P0C0U4,0,0,0,0,0,0,0
rimL,b1427,P13857,2.67753E-05,0,2.637E-05,3.82753E-05,3.10454E-05,3.80079E-05,3.24434E-05
rimM,b2608,P0A7X6,0.000136225,0.00013736,0.000137414,0.000158272,0.000173428,0.00015814,0.000127211
rimO,b0835,P0AEI4,0.000268472,0.000261384,0.000268374,0.000233699,0.000264913,0.000244961,0.000245581
rimP,b3170,P0A8A8,0.000180327,0.000102345,0.000167515,0.000120189,0.000100454,0.000194781,0.000154348
rlmA,b1822,P36999,2.87121E-05,3.20048E-05,3.91487E-05,4.72696E-05,4.29798E-05,4.42094E-05,5.45054E-05
rlmB,b4180,P63177,7.28335E-05,7.25491E-05,7.88786E-05,7.74994E-05,7.93576E-05,7.98629E-05,7.86481E-05
rlmC,b0859,P75817,0,0,0,0,0,0,0
rlmD,b2785,P55135,1.30711E-05,8.06834E-06,8.15618E-06,7.6751E-06,6.27801E-06,1.48506E-05,0
rlmE,b3179,P0C0R7,5.52548E-05,5.81183E-05,5.25831E-05,5.61192E-05,5.16638E-05,5.13229E-05,5.59836E-05
rlmF,b0807,P75782,5.28175E-05,5.04338E-05,5.5992E-05,5.44976E-05,4.86196E-05,5.48652E-05,0
rlmG,b3084,P42596,3.763E-05,3.33748E-05,3.91895E-05,3.15281E-05,4.0588E-05,3.64428E-05,3.2226E-05
rlmH,b0636,P0A8I8,1.71287E-05,1.74679E-05,1.79008E-05,2.39792E-05,2.77385E-05,2.7472E-05,2.25096E-05
rlmI,b0967,P75876,0.00013821,0.000143151,0.000142217,0.00016478,0.000168821,0.000163602,0.000149816
rlmJ,b3499,P37634,4.73463E-05,5.26912E-05,4.97192E-05,6.53236E-05,6.21625E-05,6.07213E-05,5.78207E-05
rlmL,b0948,P75864,0.000171602,0.000175496,0.00017505,0.00017513,0.000182894,0.000178162,0.000177741
rlmM,b2806,P0ADR6,0.000101213,0.000100431,8.37814E-05,0.000104233,9.88124E-05,0.000114442,9.64222E-05
rlmN,b2517,P36979,0.000147564,0.00015921,0.000161576,0.000177011,0.000179901,0.000181005,0.000171908
rlpA,b0633,P10100,0.000223575,0.000191033,0.000208645,0.000185185,0.0001839,0.000211798,0.000179579
rluA,b0058,P0AA37,0,0,0,0,0,0,0
rluB,b1269,P37765,0.000198257,0.000219461,0.000194539,0.000216738,0.00021933,0.000216231,0.000212611
rluC,b1086,P0AA39,9.43033E-05,8.97455E-05,9.47046E-05,0.000109573,0.000104933,0.000106858,9.82137E-05
rluD,b2594,P33643,0.000169528,0.000179861,0.000177113,0.000197605,0.000215098,0.000207714,0.000186479
rluE,b1135,P75966,0,0,0,0,0,0,0
rluF,b4022,P32684,3.62706E-05,4.55535E-05,3.41123E-05,3.97054E-05,4.2755E-05,4.1716E-05,4.06256E-05
rmf,b0953,P0AFW2,0.00073674,0,0,0,0,0,0
rmuC,b3832,P0AG71,4.25347E-06,0,0,7.09014E-06,6.739E-06,7.12698E-06,0
rna,b0611,P21338,0.000103615,0.000102611,9.51408E-05,0.000103959,9.45206E-05,0.000101032,9.97397E-05
rnb,b1286,P30850,0.001012812,0.001003277,0.000973492,0.001088896,0.001086788,0.001073039,0.001052585
rnc,b2567,P0A7Y0,0.000122982,0.000130243,0.000112465,0.00011843,0.000126192,0.000127633,0.000128649
rnd,b1804,P09155,0,0,2.6991E-05,0,0,0,0
rne,b1084,P21513,0.000879206,0.000873759,0.000864559,0.000928705,0.00092757,0.000938107,0.000897516
rng,b3247,P0A9J0,0.000131304,0.000124602,0.00012191,0.000162693,0.000164223,0.000171266,0.000153069
rnhA,b0214,P0A7Y4,2.34166E-05,0,2.02183E-05,0,0,0,0
rnhB,b0183,P10442,1.46707E-05,1.7465E-05,1.86868E-05,1.87985E-05,2.38135E-05,2.07989E-05,2.81409E-05
rnk,b0610,P0AFW4,3.94885E-05,4.52249E-05,3.45412E-05,6.16833E-05,6.02415E-05,6.49869E-05,7.18578E-05
rnlA,b2630,P52129,0,0,0,0,0,0,0
rnlB,b2631,P52130,0,0,0,0,0,0,0
rnpA,b3704,P0A7Y8,3.54595E-05,3.6431E-05,0.000031995,3.56906E-05,3.48997E-05,3.64893E-05,3.87066E-05
rnr,b4179,P21499,0.000390551,0.000389282,0.000382906,0.000407863,0.000412485,0.000418013,0.000395863
rnt,b1652,P30014,2.46787E-05,2.25199E-05,2.24864E-05,4.70185E-05,4.1481E-05,4.13143E-05,4.29558E-05
rob,b4396,P0ACI0,0.000157404,0.000152541,0.000169864,0.000176686,0.000149699,0.00014118,0.000169617
rodZ,b2516,P27434,0.000100086,0.000101535,9.53665E-05,0.000111018,0.000114481,0.000110347,0.000106587
rof,b0189,P0AFW8,4.81851E-05,5.18359E-05,5.54664E-05,5.69898E-05,5.66981E-05,5.7666E-05,4.92412E-05
roxA,b1128,P27431,0.000205141,0.000208599,0.000222929,0.0002476,0.000243777,0.000236122,0.000250048
rpe,b3386,P0AG07,0.000302956,0.000289582,0.000279791,0.000293731,0.000305409,0.000278717,0.000297419
rph,b3643,P0CG19,0.000173922,0.000178083,0.000220763,0.000169243,0.000178537,0.000186483,0.000148326
rpiA,b2914,P0A7Z0,0.000465381,0.000454829,0.000498856,0.000476097,0.000459647,0.000463079,0.000451767
rpiB,b4090,P37351,6.06814E-06,6.93397E-06,0,5.6484E-06,6.1982E-06,5.41784E-06,5.93626E-06
rpiR,b4089,P0ACS7,0,0,3.90212E-05,1.86306E-05,0,0,0
rplA,b3984,P0A7L0,0.00383894,0.003837223,0.003924213,0.003977794,0.003934343,0.003940464,0.003844226
rplB,b3317,P60422,0.004066115,0.004090485,0.004091571,0.003667458,0.003568491,0.003626429,0.003653385
rplC,b3320,P60438,0.002915512,0.002985356,0.003073448,0.003103047,0.003033369,0.003251558,0.00321294
rplD,b3319,P60723,0.00257828,0.002762077,0.002668447,0.003111369,0.00316869,0.003184494,0.003329817
rplE,b3308,P62399,0.002766944,0.002779355,0.002775769,0.002670157,0.002882491,0.002827661,0.002753619
rplF,b3305,P0AG55,0.002329792,0.00231524,0.002255593,0.002329995,0.002265069,0.00227286,0.002270888
rplI,b4203,P0A7R1,0.001968201,0.002135986,0.002087617,0.002072535,0.002112082,0.00210769,0.002213303
rplJ,b3985,P0A7J3,0.003087836,0.003067594,0.002993907,0.002917002,0.002905962,0.002887176,0.003030536
rplK,b3983,P0A7J7,0.00218838,0.00220986,0.002264692,0.002412901,0.002319082,0.002337427,0.002398237
rplL,b3986,P0A7K2,0.006179782,0.006222747,0.005954554,0.004621547,0.005710049,0.005938629,0.005624181
rplM,b3231,P0AA10,0.00261718,0.002606316,0.002560511,0.002796346,0.002580181,0.002568838,0.002597438
rplN,b3310,P0ADY3,0.001750373,0.001806416,0.001791038,0.00179899,0.001884759,0.001881171,0.001926016
rplO,b3301,P02413,0.001778444,0.001784806,0.001755159,0.001862047,0.001901713,0.001780889,0.001949563
rplP,b3313,P0ADY7,0.002202898,0.002252793,0.002215201,0.002212976,0.002203203,0.002144637,0.00223931
rplQ,b3294,P0AG44,0.002494333,0.002522567,0.002527988,0.002335134,0.002373795,0.00233563,0.002408475
rplR,b3304,P0C018,0.00151219,0.001553974,0.001615684,0.001761912,0.001711226,0.001740473,0.001770297
rplS,b2606,P0A7K6,0.002524652,0.0024632,0.002577638,0.002583357,0.002361346,0.002317867,0.00231909
rplT,b1716,P0A7L3,0.002145249,0.002121838,0.002082509,0.002187657,0.002147414,0.002222125,0.002112024
rplU,b3186,P0AG48,0.001734224,0.001722376,0.001581982,0.0016683,0.001634042,0.001700264,0.00160375
rplV,b3315,P61175,0.001658372,0.001668068,0.001687309,0.00165869,0.001797234,0.001741642,0.001780521
rplW,b3318,P0ADZ0,0.001500898,0.001457315,0.001285825,0.001486618,0.001463633,0.00132727,0.001275585
rplX,b3309,P60624,0.001409243,0.001389536,0.001396177,0.00126318,0.001493555,0.001479273,0.001485881
rplY,b2185,P68919,0.001456514,0.00151142,0.001363214,0.001566202,0.001513909,0.001512242,0.001544166
rpmA,b3185,P0A7L8,0.001657764,0.001606475,0.001776733,0.001657981,0.001567655,0.001720793,0.001541469
rpmB,b3637,P0A7M2,0.002305863,0.002279986,0.002243802,0.001808447,0.002165848,0.002126307,0.002085562
rpmC,b3312,P0A7M6,0.000728612,0.000700171,0.000763256,0.000692734,0.000723425,0.000734196,0.000696232
rpmD,b3302,P0AG51,0.000970489,0.00097266,0.000921217,0.000776145,0.000832522,0.00080511,0.000801576
rpmE,b3936,P0A7M9,0.001331956,0.001265115,0.001244758,0.00117192,0.001240594,0.001228119,0.001033693
rpmF,b1089,P0A7N4,0.002315112,0.002098894,0.001903782,0.002156724,0.00232039,0.002218121,0.001642062
rpmG,b3636,P0A7N9,0.001243264,0.001269252,0.001228445,0.001413068,0.001496059,0.001375864,0.001442619
rpmH,b3703,P0A7P5,0.000699872,0.00065073,0.000737083,0.001592752,0.001336576,0.001325407,0.001319003
rpmI,b1717,P0A7Q1,0.002296842,0.001732437,0,0.00039599,0.001752323,0.000918647,0.002423772
rpmJ,b3299,P0A7Q6,0.000526292,0.00052351,0.000561191,0.000458933,0.000398553,0.000534256,0.000430292
rpoA,b3295,P0A7Z4,0.002171917,0.002204743,0.002226117,0.002194254,0.002230804,0.002224963,0.002263712
rpoB,b3987,P0A8V2,0.004232186,0.004206635,0.004237442,0.004493718,0.004556438,0.004444235,0.004558889
rpoC,b3988,P0A8T7,0.00399808,0.004037167,0.00404302,0.004320605,0.004217245,0.004232939,0.004186909
rpoD,b3067,P00579,0.001095367,0.001095007,0.001106092,0.001188139,0.001207449,0.001212472,0.001138142
rpoE,b2573,P0AGB6,3.39399E-05,3.23311E-05,3.14681E-05,0.000033494,3.36353E-05,3.31995E-05,3.25378E-05
rpoH,b3461,P0AGB3,0,0,0,0,0,0,0
rpoN,b3202,P24255,0.000122741,0.000119854,0.000122646,0.000127113,0.000122726,0.000125588,0.000115524
rpoS,b2741,P13445,0.00007775,8.10325E-05,7.66544E-05,7.00312E-05,7.41874E-05,6.53322E-05,6.33657E-05
rpoZ,b3649,P0A800,0.000473979,0.0005423,0.000503202,0.00052815,0.000521974,0.000548237,0.000558936
rppH,b2830,P0A776,0,0,0,0,0,0,0
rpsA,b0911,P0AG67,0.007968923,0.007989422,0.007848584,0.00852377,0.008750268,0.008690848,0.008603952
rpsB,b0169,P0A7V0,0.004450585,0.004424711,0.004562744,0.00443569,0.004575579,0.004592332,0.004555781
rpsC,b3314,P0A7V3,0.003553668,0.003598385,0.003386415,0.003617827,0.00373341,0.003670536,0.003707477
rpsD,b3296,P0A7V8,0.004168647,0.004147445,0.004103666,0.004563638,0.004546043,0.004545993,0.004381362
rpsE,b3303,P0A7W1,0.002073945,0.002113797,0.002104294,0.002133025,0.002090944,0.0020691,0.002099034
rpsF,b4200,P02358,0.002860088,0.002910471,0.002931652,0.002868061,0.002788141,0.002898158,0.002839678
rpsG,b3341,P02359,0.00399284,0.003709463,0.004283095,0.004274934,0.004145004,0.004290723,0.004587141
rpsH,b3306,P0A7W7,0.001408901,0.001414555,0.001298675,0.001412646,0.001371209,0.001371909,0.001423881
rpsI,b3230,P0A7X3,0.002199861,0.002279292,0.002247416,0.002587243,0.002435951,0.002523407,0.00243971
rpsJ,b3321,P0A7R5,0.001478234,0.001474529,0.001453955,0.001681866,0.001650344,0.001668492,0.001736528
rpsK,b3297,P0A7R9,0.001928232,0.001943793,0.001949514,0.001895614,0.001912128,0.001896446,0.001927096
rpsL,b3342,P0A7S3,0.004676767,0.004657426,0.004562348,0.001780282,0.001911697,0.001943625,0.001900006
rpsM,b3298,P0A7S9,0.001718672,0.001726948,0.001735508,0.001852364,0.001869164,0.001877363,0.001865823
rpsN,b3307,P0AG59,0.00200259,0.002131262,0.001971428,0.00179329,0.001765819,0.001603524,0.00152533
rpsO,b3165,P0ADZ4,0.001629857,0.001503205,0.001575472,0.002118734,0.002036422,0.002048471,0.002129316
rpsP,b2609,P0A7T3,0.001810521,0.001729298,0.001825993,0.001633061,0.001654896,0.001568609,0.001659775
rpsQ,b3311,P0AG63,0.001781303,0.001703991,0.001843776,0.001286426,0.001663641,0.001536537,0.001189236
rpsR,b4202,P0A7T7,0.001376146,0.001430778,0.001288472,0.001505594,0.001452431,0.001513725,0.001511422
rpsS,b3316,P0A7U3,0.001346827,0.001397022,0.001409005,0.001562595,0.001406429,0.001375897,0.001472662
rpsT,b0023,P0A7U7,0.002295868,0.002297635,0.002384261,0.002286185,0.002113581,0.002226776,0.002133979
rpsU,b3065,P68679,0.002197583,0.00223369,0.002308916,0.002399278,0.0024418,0.002503199,0.002423778
rraA,b3929,P0A8R0,0.000188093,0.000196696,0.000185931,0.000215191,0.000222672,0.000221021,0.000200082
rraB,b4255,P0AF90,0.000416496,0.000421381,0.000346534,0.000394883,0.000363187,0.000378932,0.000365972
rrrD,b0555,P78285,0,0,0,0,0,0,0
rrrQ,b1554,P76159,0,0,0,0,0,0,0
rsd,b3995,P0AFX4,8.35933E-05,8.99497E-05,8.49958E-05,9.8575E-05,9.61623E-05,0.000102325,0.000100813
rseA,b2572,P0AFX7,0.000249772,0.00023259,0.000260895,0.000311263,0.000299204,0.000281798,0.000290121
rseB,b2571,P0AFX9,7.80266E-05,7.69913E-05,7.30848E-05,7.71967E-05,7.35127E-05,7.34955E-05,7.0071E-05
rseC,b2570,P46187,0,0,0,0,0,0,0
rseP,b0176,P0AEH1,4.63848E-05,4.79475E-05,4.27934E-05,4.88806E-05,5.23818E-05,4.60482E-05,4.97989E-05
rsfS,b0637,P0AAT6,5.99648E-05,6.24247E-05,6.40349E-05,7.41316E-05,7.46779E-05,6.76441E-05,6.06103E-05
rsgA,b4161,P39286,9.98487E-05,9.32415E-05,7.68607E-05,9.81526E-05,9.12036E-05,9.70629E-05,9.53576E-05
rsmA,b0051,P06992,0.00010197,0.00010052,0.000103064,0.000121154,0.000113127,0.000109975,0.000115283
rsmB,b3289,P36929,6.26408E-05,6.52361E-05,7.0864E-05,7.80452E-05,7.57846E-05,8.49681E-05,7.50489E-05
rsmC,b4371,P39406,0.000115213,0.000111881,0.00010461,0.000111868,0.000105616,0.000104675,0.000106312
rsmD,b3465,P0ADX9,2.51768E-05,2.60631E-05,2.64757E-05,3.02945E-05,2.86654E-05,2.93835E-05,2.84891E-05
rsmE,b2946,P0AGL7,4.71408E-05,4.94658E-05,4.81582E-05,4.98833E-05,5.11416E-05,4.88507E-05,4.60092E-05
rsmF,b1835,P76273,0,0,0,3.11741E-05,3.36329E-05,0,3.33845E-05
rsmG,b3740,P0A6U5,5.00882E-05,4.50328E-05,4.14195E-05,4.73717E-05,4.588E-05,4.42289E-05,4.05722E-05
rsmH,b0082,P60390,8.30857E-05,8.22293E-05,7.99286E-05,9.15168E-05,8.97014E-05,8.88097E-05,8.82252E-05
rsmI,b3146,P67087,4.90601E-05,4.46392E-05,4.47553E-05,5.93938E-05,5.5239E-05,5.47942E-05,4.94408E-05
rsmJ,b3497,P68567,1.12165E-05,1.11489E-05,0,1.418E-05,1.95978E-05,1.69742E-05,0
rspA,b1581,P38104,0,0,0,0,0,0,0
rspB,b1580,P38105,0,0,0,0,6.40274E-06,0,0
rssA,b1234,P0AFR0,2.36267E-05,1.60803E-05,0,4.83742E-05,4.14341E-05,4.07981E-05,3.33342E-05
rssB,b1235,P0AEV1,3.09246E-05,0,2.92375E-05,0,3.42913E-05,2.98229E-05,3.12877E-05
rstA,b1608,P52108,4.3469E-05,4.09423E-05,4.33254E-05,4.16003E-05,4.29358E-05,4.11481E-05,4.31272E-05
rstB,b1609,P18392,0,0,0,0,0,0,0
rsuA,b2183,P0AA43,0.000137339,0.000134963,0.00013283,0.000144069,0.000146303,0.000142574,0.000141963
rsxA,b1627,P0A766,0,0,0,0,0,0,0
rsxB,b1628,P77223,0,1.41976E-05,1.4948E-05,1.66141E-05,1.89669E-05,1.44637E-05,1.27499E-05
rsxC,b1629,P77611,9.08066E-05,9.64095E-05,8.94277E-05,0.000085376,9.27804E-05,9.10885E-05,8.9571E-05
rsxD,b1630,P76182,0,0,0,0,0,0,0
rsxE,b1632,P77179,0,0,0,0,0,0,0
rsxG,b1631,P77285,0,0,2.60928E-05,2.64225E-05,2.59643E-05,2.47183E-05,0
rtcA,b4475,P46849,0,0,0,0,0,0,0
rtcB,b3421,P46850,0,0,0,0,0,0,0
rtcR,b3422,P38035,0,0,0,0,0,0,0
rusA,b0550,P0AG74,0,0,0,0,0,0,0
rutA,b1012,P75898,0,0,0,0,0,0,0
rutB,b1011,P75897,0,0,0,0,0,0,0
rutC,b1010,P0AFQ5,0,0,0,0,0,0,0
rutD,b1009,P75895,0,0,0,0,0,0,0
rutE,b1008,P75894,0,0,0,0,0,0,0
rutF,b1007,P75893,0,0,0,0,0,0,0
rutG,b1006,P75892,0,0,0,0,0,0,0
rutR,b1013,P0ACU2,0,0,0,1.63658E-05,1.54341E-05,1.54574E-05,1.5802E-05
ruvA,b1861,P0A809,4.22041E-05,3.52268E-05,3.83358E-05,4.44688E-05,4.14826E-05,3.57704E-05,0
ruvB,b1860,P0A812,4.64198E-05,4.65331E-05,4.39196E-05,5.68033E-05,5.78553E-05,5.61306E-05,5.93946E-05
ruvC,b1863,P0A814,0,0,0,0,0,0,0
rzoD,b4510,P58041,0,0,0,0,0,0,0
rzoR,b4528,P58042,0,0,0,0,0,0,0
rzpD,b0556,P75719,0,0,0,0,0,0,0
rzpR,b1362,P77551,0,0,0,0,0,0,0
sad,b1525,P76149,5.65154E-05,6.00209E-05,5.30217E-05,5.48626E-05,5.59302E-05,5.31205E-05,4.83607E-05
safA,b1500,P76136,0,0,0,0,0,0,0
sanA,b2144,P0AFY2,0,0,0,0,0,0,0
sapA,b1294,Q47622,4.50478E-05,4.50351E-05,4.85314E-05,4.65671E-05,5.6885E-05,4.60113E-05,4.90488E-05
sapB,b1293,P0AGH3,0,0,0,0,0,0,0
sapC,b1292,P0AGH5,0,0,0,0,0,0,0
sapD,b1291,P0AAH4,2.90799E-05,2.83582E-05,3.20194E-05,2.96038E-05,2.86629E-05,2.72566E-05,2.6931E-05
