"reaction_id","direction","value","par_type","unit","condition","notes"
"ACGAL1PPpp","fwd",21.8702823216959,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACGAM1PPpp","fwd",21.8702823216959,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACGAMK","fwd",3.43718068689147,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACGAMT","fwd",3.91675046716303,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACGK","fwd",6.48212821323525,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACGS","fwd",25.9221785816804,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACHBS","fwd",7.39598742300197,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACKr","fwd",57.6480788258165,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACKr","bwd",139.780070170674,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACLS","fwd",29.7963679724139,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACM6PH","fwd",2.70396352615662,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACMAMUT","fwd",3.36588205657192,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACNML","fwd",3.30830966939365,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD1f","fwd",0.128217376436575,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD1f","bwd",3.12207117323171,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD1fr","fwd",9.26067521945036,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD2f","fwd",2.8226553340702,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD2f","bwd",7.08549624647867,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD3f","fwd",3.63997851056903,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD3f","bwd",8.65238335804247,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD4f","fwd",2.8226553340702,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD4f","bwd",7.08549624647867,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD5f","fwd",3.66690307506578,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD5f","bwd",8.70116949078088,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD6f","fwd",3.67244179826543,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD6f","bwd",7.63958791887755,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD7f","fwd",2.8226553340702,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD7f","bwd",5.36634769862622,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD8f","fwd",2.8226553340702,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOAD8f","bwd",2.8226553340702,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOATA","fwd",2.66105992730809,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOATA","bwd",2.66105992730809,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACODA","fwd",10.9791125730085,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACONMT","fwd",3.88016472231945,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACONTa","fwd",64.3449622458679,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACONTa","bwd",8.0304739370086,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACONTb","fwd",46.7619680706142,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACONTb","bwd",14.1251914179772,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOTA","fwd",13.3069959506178,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOTA","bwd",6.93605394448492,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOXT","fwd",5.12075424308691,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACOXT","bwd",5.12075424308691,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACP1_FMN","fwd",3.89182290041703,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACP1p","fwd",2.77875979255618,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACPPAT120","fwd",2.41053067716955,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACPPAT140","fwd",2.41053067716955,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACPPAT141","fwd",2.41053067716955,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACPPAT160","fwd",2.23660972007868,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACPPAT161","fwd",2.08746447485199,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACPPAT180","fwd",2.41053067716955,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACPPAT181","fwd",1.99057549415215,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACPS1","fwd",3.99332243098696,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ACS","fwd",2.3956375212394,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADA","fwd",54.1673421170021,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADCL","fwd",1.5530820637521,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADCS","fwd",0.63121256377535,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADD","fwd",10.6499495379001,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADK1","fwd",35.460023618225,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADK1","bwd",4.20068518837763,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADK3","fwd",14.7767439401705,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADK3","bwd",4.01454414054303,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADK4","fwd",4.50613499454944,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADK4","bwd",4.28152107803421,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADMDC","fwd",2.16143696367366,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADNCYC","fwd",9.99546410062228,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADNK1","fwd",3.5147349701305,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADNUC","fwd",3.44798849709054,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADOCBIK","fwd",2.72172782288338,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADOCBLS","fwd",4.19346167538203,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADPRDP","fwd",4.58291121857251,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADPT","fwd",3.79096396393096,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADSK","fwd",85.0720534858788,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADSL1r","fwd",4.03656199673189,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADSL1r","bwd",3.15405021774824,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADSL2r","fwd",10.2418654294629,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADSL2r","bwd",3.19339342452988,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ADSS","fwd",1.84018956986626,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGDC","fwd",9.3532727771958,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGM3PA","fwd",3.05165504228522,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGM3PApp","fwd",3.14336391255293,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGM3PH","fwd",2.83162799419454,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGM3Pt2pp","fwd",3.75554768544933,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGM4PA","fwd",3.05165504228522,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGM4PApp","fwd",3.14336391255293,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGM4PCP","fwd",3.73361312954748,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGM4PCPpp","fwd",3.28072695704265,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGM4PH","fwd",2.83162799419454,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGM4Pt2pp","fwd",3.75554768544933,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGMH","fwd",2.83162799419454,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGMHE","fwd",0.934695618341888,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGMT","fwd",12.2841948149451,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGMt2pp","fwd",3.75554768544933,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGPAT120","fwd",6.65890771548798,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGPAT140","fwd",6.65890771548798,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGPAT141","fwd",6.65890771548798,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGPAT160","fwd",30.026704671307,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGPAT161","fwd",23.3545991411104,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGPAT180","fwd",6.65890771548798,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGPAT181","fwd",12.0367226800489,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGPR","fwd",3.58285755068993,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AGPR","bwd",12.4035235393377,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AHCYSNS","fwd",0.0523365402118008,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AHGDx","fwd",4.42731407205209,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AHGDx","bwd",2.77043683101323,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AI2K","fwd",1.66064422736011,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AICART","fwd",11.8847026786785,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AICART","bwd",3.40653355146525,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AIRC2","fwd",48.1710466113289,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AIRC3","fwd",7.51607060264252,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AIRC3","bwd",30.1326412593048,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AKGDH","fwd",40.8831446060835,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALAALAD","fwd",3.76855972341599,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALAALAr","fwd",2.82927448566921,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALAALAr","bwd",2.46228545944472,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALAGLUE","fwd",2.79480497360235,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALAGLUE","bwd",2.79480497360235,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALAR","fwd",4.78302460164017,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALAR","bwd",4.37334887277496,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALATA_D2","fwd",3.88083604208857,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALATA_L","fwd",32.7122406320375,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALATA_L2","fwd",3.88083604208857,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALATA_L","bwd",12.1988681743575,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALATRS","fwd",2.67438748295256,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALCD19","fwd",11.2263492288302,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALCD19","bwd",3.93322842479173,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALCD2x","fwd",2.79577791442476,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALCD2x","bwd",3.61105120912694,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALDD19xr","fwd",2.52644380366998,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALDD19xr","bwd",4.68610990667688,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALDD2x","fwd",3.39636254239065,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALDD2y","fwd",2.65847055495669,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALDD3y","fwd",2.90970278660706,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALDD4","fwd",2.97396425073098,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALKP","fwd",4.55067755296655,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALLK","fwd",3.55084134381027,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALLPI","fwd",4.11916076423594,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALLPI","bwd",4.11916076423594,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALLTAMH","fwd",21.8702823216959,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALLTAMH2","fwd",6.51718772051297,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALLTN","fwd",8.29933810209051,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALLULPE","fwd",4.15488264573552,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALLULPE","bwd",3.40248758445105,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALPATE160pp","fwd",2.40465094519416,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALPATG160pp","fwd",2.40465094519416,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALR2","fwd",2.43832162676818,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALR2x","fwd",2.73146476099601,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALR4x","fwd",2.49900467470292,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ALTRH","fwd",2.85554020327234,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AM3PA","fwd",3.05165504228522,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AM4PA","fwd",3.05165504228522,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AM4PCP","fwd",3.73361312954748,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMALT1","fwd",2.54996445168152,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMALT2","fwd",2.54996445168152,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMALT3","fwd",2.54996445168152,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMALT4","fwd",2.54996445168152,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMANAPEr","fwd",4.24524088671671,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMANAPEr","bwd",4.24524088671671,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMANK","fwd",3.75266698035142,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMAOTr","fwd",0.000662464322880334,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMAOTr","bwd",3.17083759020706,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMMQLT8","fwd",0.0133419286015386,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMPMS2","fwd",1.5420605352726,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMPN","fwd",12.0073318959716,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMPNTAT","fwd",3.69353317090276,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMPTASECG","fwd",11.6858349596108,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AMPTASEPG","fwd",11.6858349596108,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ANHMK","fwd",3.53917151542076,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ANPRT","fwd",3.17338205641757,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ANS","fwd",3.65552348894893,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AOXSr2","fwd",0.00177887784592734,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AP4AH","fwd",12.8431715151557,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AP4AS","fwd",2.65516505613878,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"AP5AH","fwd",11.1760401434188,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APCS","fwd",2.50715111679092,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APG3PAT120","fwd",4.89018458583912,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APG3PAT140","fwd",4.89018458583912,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APG3PAT141","fwd",4.89018458583912,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APG3PAT160","fwd",4.54199226477574,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APG3PAT161","fwd",4.1570601927502,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APG3PAT180","fwd",4.89018458583912,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APG3PAT181","fwd",3.41643923588545,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APH120","fwd",3.12568016786544,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APH140","fwd",3.12568016786544,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APH141","fwd",3.12568016786544,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APH160","fwd",3.12568016786544,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APH161","fwd",3.12568016786544,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APH180","fwd",3.12568016786544,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APH181","fwd",3.12568016786544,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APPLDHr","fwd",2.49900467470292,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APPLDHr","bwd",2.82712501565749,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"APRAUR","fwd",0.0763050677802095,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARABDI","fwd",2.64626933240486,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARABDI","bwd",2.64626933240486,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARAI","fwd",2.74012158667828,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARAI","bwd",2.74012158667828,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARBTNR1","fwd",3.48754060047163,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARBTNR2","fwd",3.48754060047163,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARBTNR3","fwd",3.48754060047163,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARGDC","fwd",3.25034549250555,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARGDCpp","fwd",3.05397856183294,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARGSL","fwd",8.56786575709911,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARGSL","bwd",5.95747949796351,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARGSS","fwd",1.75443596723675,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARGTRS","fwd",2.67438748295256,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARHGDx","fwd",4.78989627872247,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARHGDx","bwd",4.75034873492308,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ARMEPNS","fwd",2.60430463400142,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ASAD","fwd",3.79101687091351,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ASAD","bwd",18.6337640884861,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ASCBPL","fwd",6.13233979523333,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ASNN","fwd",3.63326444310664,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ASNNpp","fwd",8.54612135823643,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"ASNS1","fwd",3.64088864694953,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
